"x","y","MPA_1","MPA_2","MPA_3","MPA_4","MPA_5","MPA_6","MPA_7","MPA_8","MPA_9","MPA_10"
-88.85,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.23,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.23,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.23,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.16,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.13,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.1,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.07,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.04,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.01,17.23,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-87.98,17.23,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
-87.95,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.92,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.89,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.23,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.23,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.16,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.13,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.1,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.07,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.04,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.01,17.2,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-87.98,17.2,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
-87.95,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.92,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.89,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.2,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.16,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.13,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.1,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.07,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.04,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.01,17.17,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-87.98,17.17,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
-87.95,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.92,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.89,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.17,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.17,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.16,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.13,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.1,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.07,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.04,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.01,17.14,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-87.98,17.14,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
-87.95,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.92,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.89,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.14,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.14,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.16,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.13,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.1,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.07,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.04,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-88.01,17.11,TRUE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
-87.98,17.11,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
-87.95,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.92,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
-87.89,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.86,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.83,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.8,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.77,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.74,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.71,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.68,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE
-87.65,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.11,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.37,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.34,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.31,17.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.28,17.08,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.25,17.08,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.22,17.08,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.19,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.16,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.13,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.1,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.07,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.04,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.01,17.08,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-87.98,17.08,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.95,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.92,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.89,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.86,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.83,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.8,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.77,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.74,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.71,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.68,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.65,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.62,17.08,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.59,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.56,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.53,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.5,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.47,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.44,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.41,17.08,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.97,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.94,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.91,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.88,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.85,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.82,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.79,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.76,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.73,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.7,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.67,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.64,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.61,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.58,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.55,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.52,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.49,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.46,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.43,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.4,17.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
